Image Pair,Dice full,Dice no background,SSIM,MSE,Mean Dice full, Mean Dice no background,Mean SSIM,Mean MSE
142,0.5377008778466403,0.08,0.002383485538806355,0.920735424599955,-,-,-,-
143,0.6133408905811147,0.34705474705474704,0.002459691704582389,0.9061644469167374,-,-,-,-
144,0.6388574625936618,0.4903740374037404,0.002369520004162726,0.9125659023367313,-,-,-,-
145,0.6833880000685552,0.5447104605726731,0.002578808043789612,0.9094153077946059,-,-,-,-
146,0.7021731313860947,0.56198079352786,0.002482426464961949,0.9141944371585707,-,-,-,-
147,0.6774834127442994,0.5213656387665199,0.002293480834740511,0.9139710409776872,-,-,-,-
148,0.6685142552275195,0.528618629748048,0.0017645530395683131,0.9233272284423691,-,-,-,-
149,0.6325041385590595,0.47097075531338606,0.0019401882155340641,0.9270244619397542,-,-,-,-
150,0.5970009491968169,0.4162307176391683,0.0015298245025387376,0.9353136121922834,-,-,-,-
151,0.38197457570630255,0.14536741214057508,0.0014309684028257189,0.940752945241942,-,-,-,-
152,0.4470522031818159,0.17195664257921067,0.001231373626847036,0.9460125799229754,-,-,-,-
153,0.6570112728044433,0.49319013486043095,0.006783667191619824,0.815605035396947,-,-,-,-
154,0.6490091848146219,0.5430838990132565,0.008144742664977807,0.7934263717871733,-,-,-,-
155,0.672013102206441,0.5659765049478511,0.006051642184928254,0.7938719497573495,-,-,-,-
156,0.6913120731279707,0.6071816209608629,0.010664239493434313,0.802220045026358,-,-,-,-
157,0.650674181217689,0.5421312431257703,0.010620307880424082,0.7822929881570201,-,-,-,-
158,0.6839491081859996,0.5587139487076881,0.00842654618920983,0.7967128243450438,-,-,-,-
159,0.7107834645682323,0.5845857200419534,0.0067709897644435005,0.7926052085074322,-,-,-,-
160,0.6738125129930843,0.5280692858051639,0.007733181471258386,0.8043039268533104,-,-,-,-
161,0.6294992094082603,0.46449066781158443,0.008222280167947956,0.8104725277193747,-,-,-,-
162,0.5855503045056504,0.42313384836342544,0.006347928046372926,0.8232508474184441,-,-,-,-
163,0.621667641885062,0.5076107747865788,0.006555576520880783,0.8077581201023605,-,-,-,-
164,0.4933677700514294,0.30161312445971333,0.0075976114329065645,0.8359830510027707,-,-,-,-
165,0.5131023585912698,0.3424874511991077,0.006944354079916477,0.8245164866618526,-,-,-,-
166,0.24859283642348576,0.0,0.004656189742942273,0.8498645505310833,-,-,-,-
167,0.24015037593984961,0.0,0.004112184225404871,0.8807101324030259,-,-,-,-
168,0.4883127106772835,0.09226190476190477,0.005404730491350547,0.867925147204579,-,-,-,-
169,0.7669508860112179,0.6826832884239075,0.00255551693724729,0.8912555635759977,-,-,-,-
170,0.7484259678779932,0.6510029133074042,0.0023923547442714025,0.8911858382323453,-,-,-,-
171,0.7439300622562621,0.668040293977393,0.0030874198743381957,0.889576667355493,-,-,-,-
172,0.7496655545462027,0.6548010016625957,0.0026277829117669015,0.8883071839978713,-,-,-,-
173,0.7912371946872898,0.7148440790839334,0.0018891189408883511,0.9083715166234703,-,-,-,-
174,0.7611347047406173,0.6642608056110166,0.0017488182020316924,0.9092923881704861,-,-,-,-
175,0.7716988758148516,0.6872053028062506,0.001730572156498841,0.9133194472908179,-,-,-,-
176,0.7618852522277739,0.6620727948883149,0.0018662046478500544,0.9047778207274068,-,-,-,-
177,0.7490677271747648,0.6620901754042273,0.00240548432111027,0.894965166690043,-,-,-,-
178,0.7025144897337952,0.5828367713354989,0.0022623766517217807,0.9059421454504258,-,-,-,-
179,0.7073372247605711,0.6315255352086693,0.0009956630119944193,0.9236603727466879,-,-,-,-
180,0.7005585274687558,0.601170810664988,0.0008888745492798928,0.9289229047949727,-,-,-,-
181,0.6969480419001485,0.642719492851036,0.0007802532825602704,0.9339296060160593,-,-,-,-
182,0.6554362773384993,0.5877436893505305,0.0007951625001587817,0.9372139759655272,-,-,-,-
183,0.6020285997528382,0.525950728765795,0.0008084350678659986,0.9334705455445237,-,-,-,-
184,0.48560041963880163,0.31589611213659435,0.0011148896377108568,0.9265398430500098,-,-,-,-
185,0.5120336930802705,0.20288753799392098,0.011043913843678357,0.792332687167059,-,-,-,-
186,0.7274670486588967,0.6877194990365256,0.009187536766930812,0.8098986934061237,-,-,-,-
187,0.6954624272709006,0.6219448827243421,0.0032834151328014864,0.8497229394546384,-,-,-,-
188,0.6953645289670756,0.5927643287942099,0.005080228391056858,0.8446773096162437,-,-,-,-
189,0.6539669929482506,0.5275162545734194,0.002091899026994604,0.8616975000502919,-,-,-,-
190,0.6176780101660779,0.44515133370400467,0.002278300135186609,0.865401144772376,-,-,-,-
191,0.5593046094394131,0.3773978941720877,0.0005307654107394591,0.9168576838310485,-,-,-,-
192,0.5337371337684005,0.3850855540442967,0.000504587189133097,0.9317424803708554,-,-,-,-
193,1.0,1.0,0.0033895928560240362,0.8670446382585124,-,-,-,-
194,1.0,1.0,0.0015731724221097298,0.8919366222869289,-,-,-,-
195,1.0,1.0,0.0019711699982734557,0.8821005685834118,-,-,-,-
196,1.0,1.0,0.001599947202464864,0.8964445139481206,-,-,-,-
197,1.0,1.0,0.0017760023966921553,0.8986213335952206,-,-,-,-
198,1.0,1.0,0.0010445546228658492,0.9105611663057147,-,-,-,-
199,1.0,1.0,0.004525170663081863,0.8939081371971662,-,-,-,-
200,1.0,1.0,0.004489180397169123,0.7819484093218594,-,-,-,-
201,1.0,1.0,0.0034417574850758637,0.7957014067421194,-,-,-,-
202,1.0,1.0,0.0025007829012437467,0.8277173206841687,-,-,-,-
203,1.0,1.0,0.0024093819988884914,0.8314536450345715,-,-,-,-
204,1.0,1.0,0.0020847864365137257,0.8415617618320058,-,-,-,-
205,1.0,1.0,0.00208631855687108,0.8465514328822984,-,-,-,-
206,1.0,1.0,0.002350979561504419,0.8583891732888127,-,-,-,-
207,1.0,1.0,0.0018899725389661965,0.8659758243002688,-,-,-,-
208,1.0,1.0,0.0012866548892950375,0.8843178541027737,-,-,-,-
209,1.0,1.0,0.0009933365948416293,0.8926942001506304,-,-,-,-
210,1.0,1.0,0.0011122138806049968,0.8773344991675778,-,-,-,-
211,1.0,1.0,0.0010149397814511077,0.8952271186284021,-,-,-,-
212,1.0,1.0,0.0008207836767353329,0.908862407579425,-,-,-,-
213,1.0,1.0,0.0011212161786376444,0.9027714499266621,-,-,-,-
214,1.0,1.0,0.0006380612263923294,0.9207749333241632,-,-,-,-
215,1.0,1.0,0.0005399857677733372,0.9226213351470445,-,-,-,-
216,0.5481293432492023,0.24373379429559205,0.0038728115083905574,0.7951143979231418,-,-,-,-
217,0.744356143367331,0.6859778495917646,0.003853065304080769,0.7944712355522403,-,-,-,-
218,0.7632617056435003,0.7359231414961496,0.002976759683622942,0.8131681738802983,-,-,-,-
219,0.771739633033159,0.7535998626208982,0.003141354633056279,0.8046085637294823,-,-,-,-
220,0.7515774630789455,0.698922979047236,0.009349638258157945,0.7688239073477239,-,-,-,-
221,0.6726539501304437,0.6350727461500112,0.0028086246156033196,0.8013562032115142,-,-,-,-
222,0.5719732692931144,0.4997371509609272,0.002753862822626341,0.8067144385405447,-,-,-,-
223,0.49855813700418955,0.0,0.0016842388819196504,0.836057941443836,-,-,-,-
-,-,-,-,0.7022808787926839,0.5890900780501956,0.8638923915449224,0.0033275299551565546
